"","DeltaT","Price","Continent","Verb"
"2653",0.68,8.15087636063299,"America","call"
"2654",0.681,8.15607906685882,"America","call"
"2655",0.682,8.16127829427292,"America","call"
"2656",0.683,8.16647405025028,"America","call"
"2657",0.684,8.17166634213911,"America","call"
"2658",0.685,8.17685517726094,"America","call"
"2659",0.686,8.18204056291082,"America","call"
"2660",0.687,8.18722250635735,"America","call"
"2661",0.688,8.19240101484293,"America","call"
"2662",0.689,8.19757609558382,"America","call"
"2663",0.69,8.20274775577027,"America","call"
"2664",0.691,8.2079160025667,"America","call"
"2665",0.692,8.21308084311181,"America","call"
"2666",0.693,8.21824228451868,"America","call"
"2667",0.694,8.22340033387491,"America","call"
"2668",0.695,8.2285549982428,"America","call"
"2669",0.696,8.23370628465942,"America","call"
"2670",0.697,8.23885420013676,"America","call"
"2671",0.698,8.24399875166181,"America","call"
"2672",0.699,8.24913994619676,"America","call"
"2673",0.7,8.2542777906791,"America","call"
"2674",0.701,8.25941229202171,"America","call"
"2675",0.702,8.26454345711301,"America","call"
"2676",0.703,8.26967129281705,"America","call"
"2677",0.704,8.27479580597368,"America","call"
"2678",0.705,8.27991700339866,"America","call"
"2679",0.706,8.28503489188375,"America","call"
"2680",0.707,8.29014947819681,"America","call"
"2681",0.708,8.29526076908202,"America","call"
"2682",0.709,8.30036877125987,"America","call"
"2683",0.71,8.30547349142735,"America","call"
"2684",0.711,8.3105749362581,"America","call"
"2685",0.712,8.31567311240238,"America","call"
"2686",0.713,8.32076802648734,"America","call"
"2687",0.714,8.32585968511708,"America","call"
"2688",0.715,8.33094809487273,"America","call"
"2689",0.716,8.33603326231262,"America","call"
"2690",0.717,8.34111519397229,"America","call"
"2691",0.718,8.34619389636474,"America","call"
"2692",0.719,8.35126937598043,"America","call"
"2693",0.72,8.35634163928744,"America","call"
"2694",0.721,8.36141069273159,"America","call"
"2695",0.722,8.36647654273648,"America","call"
"2696",0.723,8.37153919570366,"America","call"
"2697",0.724,8.37659865801273,"America","call"
"2698",0.725,8.38165493602141,"America","call"
"2699",0.726,8.38670803606571,"America","call"
"2700",0.727,8.39175796445994,"America","call"
"2701",0.728,8.39680472749689,"America","call"
"2702",0.729,8.40184833144795,"America","call"
"2703",0.73,8.40688878256309,"America","call"
"2704",0.731,8.41192608707113,"America","call"
"2705",0.732,8.41696025117971,"America","call"
"2706",0.733,8.42199128107543,"America","call"
"2707",0.734,8.42701918292399,"America","call"
"2708",0.735,8.43204396287022,"America","call"
"2709",0.736,8.43706562703827,"America","call"
"2710",0.737,8.44208418153159,"America","call"
"2711",0.738,8.44709963243313,"America","call"
"2712",0.739,8.45211198580539,"America","call"
"2713",0.74,8.45712124769054,"America","call"
"2714",0.741,8.46212742411046,"America","call"
"2715",0.742,8.46713052106692,"America","call"
"2716",0.743,8.47213054454159,"America","call"
"2717",0.744,8.47712750049624,"America","call"
"2718",0.745,8.48212139487269,"America","call"
"2719",0.746,8.48711223359305,"America","call"
"2720",0.747,8.49210002255968,"America","call"
"2721",0.748,8.49708476765541,"America","call"
"2722",0.749,8.50206647474352,"America","call"
"2723",0.75,8.5070451496679,"America","call"
"2724",0.751,8.51202079825312,"America","call"
"2725",0.752,8.51699342630452,"America","call"
"2726",0.753,8.52196303960827,"America","call"
"2727",0.754,8.52692964393154,"America","call"
"2728",0.755,8.53189324502248,"America","call"
"2729",0.756,8.53685384861038,"America","call"
"2730",0.757,8.54181146040577,"America","call"
"2731",0.758,8.54676608610041,"America","call"
"2732",0.759,8.55171773136753,"America","call"
"2733",0.76,8.55666640186176,"America","call"
"2734",0.761,8.56161210321927,"America","call"
"2735",0.762,8.56655484105796,"America","call"
"2736",0.763,8.57149462097734,"America","call"
"2737",0.764,8.5764314485588,"America","call"
"2738",0.765,8.5813653293656,"America","call"
"2739",0.766,8.58629626894293,"America","call"
"2740",0.767,8.5912242728181,"America","call"
"2741",0.768,8.5961493465005,"America","call"
"2742",0.769,8.60107149548176,"America","call"
"2743",0.77,8.6059907252358,"America","call"
"2744",0.771,8.61090704121893,"America","call"
"2745",0.772,8.61582044886989,"America","call"
"2746",0.773,8.62073095360999,"America","call"
"2747",0.774,8.62563856084308,"America","call"
"2748",0.775,8.63054327595583,"America","call"
"2749",0.776,8.63544510431754,"America","call"
"2750",0.777,8.64034405128044,"America","call"
"2751",0.778,8.64524012217968,"America","call"
"2752",0.779,8.65013332233339,"America","call"
"2753",0.78,8.6550236570428,"America","call"
"2754",0.781,8.65991113159225,"America","call"
"2755",0.782,8.66479575124935,"America","call"
"2756",0.783,8.669677521265,"America","call"
"2757",0.784,8.67455644687348,"America","call"
"2758",0.785,8.67943253329251,"America","call"
"2759",0.786,8.68430578572336,"America","call"
"2760",0.787,8.68917620935086,"America","call"
"2761",0.788,8.69404380934352,"America","call"
"2762",0.789,8.69890859085364,"America","call"
"2763",0.79,8.70377055901729,"America","call"
"2764",0.791,8.70862971895439,"America","call"
"2765",0.792,8.71348607576893,"America","call"
"2766",0.793,8.71833963454881,"America","call"
"2767",0.794,8.72319040036612,"America","call"
"2768",0.795,8.72803837827702,"America","call"
"2769",0.796,8.73288357332201,"America","call"
"2770",0.797,8.73772599052585,"America","call"
"2771",0.798,8.74256563489763,"America","call"
"2772",0.799,8.74740251143098,"America","call"
"2773",0.8,8.75223662510396,"America","call"
"2774",0.801,8.75706798087924,"America","call"
"2775",0.802,8.76189658370416,"America","call"
"2776",0.803,8.76672243851071,"America","call"
"2777",0.804,8.77154555021572,"America","call"
"2778",0.805,8.77636592372085,"America","call"
"2779",0.806,8.78118356391264,"America","call"
"2780",0.807,8.78599847566265,"America","call"
"2781",0.808,8.79081066382742,"America","call"
"2782",0.809,8.7956201332487,"America","call"
"2783",0.81,8.80042688875329,"America","call"
"2784",0.811,8.8052309351533,"America","call"
"2785",0.812,8.81003227724612,"America","call"
"2786",0.813,8.8148309198145,"America","call"
"2787",0.814,8.81962686762659,"America","call"
"2788",0.815,8.82442012543604,"America","call"
"2789",0.816,8.82921069798208,"America","call"
"2790",0.817,8.83399858998953,"America","call"
"2791",0.818,8.83878380616883,"America","call"
"2792",0.819,8.84356635121624,"America","call"
"2793",0.82,8.84834622981373,"America","call"
"2794",0.821,8.85312344662918,"America","call"
"2795",0.822,8.85789800631637,"America","call"
"2796",0.823,8.86266991351503,"America","call"
"2797",0.824,8.86743917285094,"America","call"
"2798",0.825,8.872205788936,"America","call"
"2799",0.826,8.8769697663682,"America","call"
"2800",0.827,8.88173110973177,"America","call"
"2801",0.828,8.88648982359723,"America","call"
"2802",0.829,8.89124591252138,"America","call"
"2803",0.83,8.89599938104743,"America","call"
"2804",0.831,8.90075023370503,"America","call"
"2805",0.832,8.90549847501032,"America","call"
"2806",0.833,8.91024410946599,"America","call"
"2807",0.834,8.91498714156134,"America","call"
"2808",0.835,8.91972757577234,"America","call"
"2809",0.836,8.92446541656166,"America","call"
"2810",0.837,8.92920066837879,"America","call"
"2811",0.838,8.93393333566002,"America","call"
"2812",0.839,8.93866342282851,"America","call"
"2813",0.84,8.94339093429443,"America","call"
"2814",0.841,8.94811587445485,"America","call"
"2815",0.842,8.95283824769397,"America","call"
"2816",0.843,8.95755805838303,"America","call"
"2817",0.844,8.96227531088048,"America","call"
"2818",0.845,8.96699000953196,"America","call"
"2819",0.846,8.97170215867033,"America","call"
"2820",0.847,8.97641176261584,"America","call"
"2821",0.848,8.98111882567602,"America","call"
"2822",0.849,8.98582335214592,"America","call"
"2823",0.85,8.99052534630796,"America","call"
"2824",0.851,8.99522481243216,"America","call"
"2825",0.852,8.99992175477606,"America","call"
"2826",0.853,9.00461617758483,"America","call"
"2827",0.854,9.00930808509136,"America","call"
"2828",0.855,9.0139974815162,"America","call"
"2829",0.856,9.01868437106771,"America","call"
"2830",0.857,9.02336875794209,"America","call"
"2831",0.858,9.02805064632337,"America","call"
"2832",0.859,9.03273004038355,"America","call"
"2833",0.86,9.03740694428254,"America","call"
"2834",0.861,9.04208136216836,"America","call"
"2835",0.862,9.046753298177,"America","call"
"2836",0.863,9.05142275643264,"America","call"
"2837",0.864,9.05608974104759,"America","call"
"2838",0.865,9.0607542561224,"America","call"
"2839",0.866,9.06541630574587,"America","call"
"2840",0.867,9.07007589399507,"America","call"
"2841",0.868,9.07473302493549,"America","call"
"2842",0.869,9.07938770262098,"America","call"
"2843",0.87,9.08403993109384,"America","call"
"2844",0.871,9.08868971438489,"America","call"
"2845",0.872,9.09333705651348,"America","call"
"2846",0.873,9.09798196148752,"America","call"
"2847",0.874,9.10262443330358,"America","call"
"2848",0.875,9.10726447594689,"America","call"
"2849",0.876,9.11190209339145,"America","call"
"2850",0.877,9.11653728959995,"America","call"
"2851",0.878,9.12117006852397,"America","call"
"2852",0.879,9.12580043410388,"America","call"
"2853",0.88,9.13042839026899,"America","call"
"2854",0.881,9.13505394093755,"America","call"
"2855",0.882,9.13967709001679,"America","call"
"2856",0.883,9.14429784140297,"America","call"
"2857",0.884,9.14891619898144,"America","call"
"2858",0.885,9.15353216662666,"America","call"
"2859",0.886,9.15814574820225,"America","call"
"2860",0.887,9.16275694756103,"America","call"
"2861",0.888,9.16736576854509,"America","call"
"2862",0.889,9.17197221498577,"America","call"
"2863",0.89,9.17657629070375,"America","call"
"2864",0.891,9.18117799950913,"America","call"
"2865",0.892,9.18577734520134,"America","call"
"2866",0.893,9.19037433156936,"America","call"
"2867",0.894,9.1949689623916,"America","call"
"2868",0.895,9.19956124143601,"America","call"
"2869",0.896,9.20415117246015,"America","call"
"2870",0.897,9.20873875921119,"America","call"
"2871",0.898,9.21332400542594,"America","call"
"2872",0.899,9.21790691483092,"America","call"
"2873",0.9,9.22248749114241,"America","call"
"2874",0.901,9.22706573806644,"America","call"
"2875",0.902,9.23164165929886,"America","call"
"2876",0.903,9.23621525852538,"America","call"
"2877",0.904,9.24078653942163,"America","call"
"2878",0.905,9.24535550565317,"America","call"
"2879",0.906,9.2499221608755,"America","call"
"2880",0.907,9.25448650873417,"America","call"
"2881",0.908,9.25904855286476,"America","call"
"2882",0.909,9.26360829689295,"America","call"
"2883",0.91,9.26816574443457,"America","call"
"2884",0.911,9.27272089909556,"America","call"
"2885",0.912,9.27727376447213,"America","call"
"2886",0.913,9.28182434415067,"America","call"
"2887",0.914,9.28637264170787,"America","call"
"2888",0.915,9.29091866071077,"America","call"
"2889",0.916,9.29546240471671,"America","call"
"2890",0.917,9.30000387727343,"America","call"
"2891",0.918,9.30454308191915,"America","call"
"2892",0.919,9.30908002218245,"America","call"
"2893",0.92,9.31361470158252,"America","call"
"2894",0.921,9.318147123629,"America","call"
"2895",0.922,9.32267729182212,"America","call"
"2896",0.923,9.32720520965274,"America","call"
"2897",0.924,9.33173088060236,"America","call"
"2898",0.925,9.3362543081431,"America","call"
"2899",0.926,9.34077549573788,"America","call"
"2900",0.927,9.34529444684028,"America","call"
"2901",0.928,9.34981116489472,"America","call"
"2902",0.929,9.35432565333642,"America","call"
"2903",0.93,9.35883791559142,"America","call"
"2904",0.931,9.36334795507669,"America","call"
"2905",0.932,9.36785577520009,"America","call"
"2906",0.933,9.37236137936045,"America","call"
"2907",0.934,9.37686477094757,"America","call"
"2908",0.935,9.38136595334227,"America","call"
"2909",0.936,9.38586492991646,"America","call"
"2910",0.937,9.39036170403307,"America","call"
"2911",0.938,9.39485627904621,"America","call"
"2912",0.939,9.39934865830111,"America","call"
"2913",0.94,9.40383884513419,"America","call"
"2914",0.941,9.4083268428731,"America","call"
"2915",0.942,9.41281265483674,"America","call"
"2916",0.943,9.41729628433529,"America","call"
"2917",0.944,9.42177773467023,"America","call"
"2918",0.945,9.4262570091344,"America","call"
"2919",0.946,9.43073411101204,"America","call"
"2920",0.947,9.43520904357877,"America","call"
"2921",0.948,9.43968181010166,"America","call"
"2922",0.949,9.44415241383926,"America","call"
"2923",0.95,9.44862085804164,"America","call"
"2924",0.951,9.45308714595037,"America","call"
"2925",0.952,9.45755128079862,"America","call"
"2926",0.953,9.46201326581114,"America","call"
"2927",0.954,9.46647310420433,"America","call"
"2928",0.955,9.47093079918623,"America","call"
"2929",0.956,9.47538635395657,"America","call"
"2930",0.957,9.47983977170682,"America","call"
"2931",0.958,9.48429105562018,"America","call"
"2932",0.959,9.48874020887165,"America","call"
"2933",0.96,9.49318723462804,"America","call"
"2934",0.961,9.49763213604796,"America","call"
"2935",0.962,9.50207491628194,"America","call"
"2936",0.963,9.50651557847239,"America","call"
"2937",0.964,9.51095412575365,"America","call"
"2938",0.965,9.51539056125201,"America","call"
"2939",0.966,9.51982488808578,"America","call"
"2940",0.967,9.52425710936522,"America","call"
"2941",0.968,9.52868722819271,"America","call"
"2942",0.969,9.53311524766265,"America","call"
"2943",0.97,9.53754117086157,"America","call"
"2944",0.971,9.54196500086812,"America","call"
"2945",0.972,9.54638674075311,"America","call"
"2946",0.973,9.55080639357952,"America","call"
"2947",0.974,9.5552239624026,"America","call"
"2948",0.975,9.55963945026975,"America","call"
"2949",0.976,9.56405286022074,"America","call"
"2950",0.977,9.56846419528756,"America","call"
"2951",0.978,9.57287345849459,"America","call"
"2952",0.979,9.57728065285848,"America","call"
"2953",0.98,9.58168578138837,"America","call"
"2954",0.981,9.58608884708569,"America","call"
"2955",0.982,9.59048985294439,"America","call"
"2956",0.983,9.59488880195086,"America","call"
"2957",0.984,9.59928569708392,"America","call"
"2958",0.985,9.60368054131502,"America","call"
"2959",0.986,9.60807333760803,"America","call"
"2960",0.987,9.61246408891945,"America","call"
"2961",0.988,9.6168527981984,"America","call"
"2962",0.989,9.62123946838653,"America","call"
"2963",0.99,9.62562410241822,"America","call"
"2964",0.991,9.63000670322048,"America","call"
"2965",0.992,9.63438727371303,"America","call"
"2966",0.993,9.6387658168083,"America","call"
"2967",0.994,9.64314233541149,"America","call"
"2968",0.995,9.64751683242055,"America","call"
"2969",0.996,9.65188931072624,"America","call"
"2970",0.997,9.65625977321215,"America","call"
"2971",0.998,9.66062822275469,"America","call"
"2972",0.999,9.66499466222321,"America","call"
"2973",1,9.66935909447987,"America","call"
"2974",0.01,6.44758679127383,"America","put"
"2975",0.011,6.42586392482747,"America","put"
"2976",0.012,6.43752220592719,"America","put"
"2977",0.013,6.41921612223163,"America","put"
"2978",0.014,6.43338124065573,"America","put"
